서울특별시, 송파구, 마천2동, 11240560, 45.6, 17914
서울특별시, 송파구, 방이1동, 11240570, 42.5, 14788
서울특별시, 송파구, 방이2동, 11240580, 43.7, 25309
서울특별시, 송파구, 오륜동, 11240590, 42.9, 17434
서울특별시, 송파구, 오금동, 11240600, 43.6, 36396
서울특별시, 송파구, 송파1동, 11240610, 43.7, 22476
서울특별시, 송파구, 송파2동, 11240620, 42.4, 17896
서울특별시, 송파구, 석촌동, 11240630, 43.4, 29730
서울특별시, 송파구, 삼전동, 11240640, 42.8, 28570
서울특별시, 송파구, 가락본동, 11240650, 43.5, 25038
서울특별시, 송파구, 가락1동, 11240660, 41, 25792
서울특별시, 송파구, 가락2동, 11240670, 42.2, 30438
서울특별시, 송파구, 문정1동, 11240680, 42.7, 18874
서울특별시, 송파구, 문정2동, 11240690, 44, 26958
서울특별시, 송파구, 잠실본동, 11240710, 43.4, 26214
서울특별시, 송파구, 잠실4동, 11240750, 41.3, 19830
서울특별시, 송파구, 잠실6동, 11240770, 43.4, 15376
서울특별시, 송파구, 잠실7동, 11240780, 45.2, 8613
서울특별시, 송파구, 잠실2동, 11240790, 40.8, 32996
서울특별시, 송파구, 잠실3동, 11240800, 42.6, 31762
서울특별시, 송파구, 장지동, 11240810, 42.4, 28059
서울특별시, 송파구, 위례동, 11240820, 38.5, 36332
서울특별시, 강동구, 명일1동, 11250530, 42.2, 24395
서울특별시, 강동구, 명일2동, 11250540, 42.2, 16548
서울특별시, 강동구, 고덕1동, 11250550, 41.2, 23604
서울특별시, 강동구, 고덕2동, 11250560, 41.6, 21595
서울특별시, 강동구, 암사2동, 11250580, 42.9, 14532
서울특별시, 강동구, 암사3동, 11250590, 42.2, 16893
서울특별시, 강동구, 천호1동, 11250610, 44.5, 25381
서울특별시, 강동구, 천호3동, 11250630, 45, 24993
서울특별시, 강동구, 성내1동, 11250650, 42.5, 18914
서울특별시, 강동구, 성내2동, 11250660, 45, 22362
서울특별시, 강동구, 성내3동, 11250670, 43.8, 21855
서울특별시, 강동구, 둔촌1동, 11250700, 49.3, 20
서울특별시, 강동구, 둔촌2동, 11250710, 43.5, 23508
서울특별시, 강동구, 암사1동, 11250720, 44, 32877
서울특별시, 강동구, 천호2동, 11250730, 45, 32181
서울특별시, 강동구, 길동, 11250740, 44, 43312
서울특별시, 강동구, 강일동, 11250750, 43.3, 31440
서울특별시, 강동구, 상일1동, 11250760, 40.4, 37206
서울특별시, 강동구, 상일2동, 11250770, 43.9, 9828
부산광역시, 중구, 중앙동, 21010510, 51.5, 3288
부산광역시, 중구, 동광동, 21010520, 49.7, 2518
부산광역시, 중구, 대청동, 21010530, 47.4, 6012
부산광역시, 중구, 보수동, 21010540, 47, 9960
부산광역시, 중구, 부평동, 21010560, 48.2, 4219
부산광역시, 중구, 광복동, 21010570, 50.4, 887
부산광역시, 중구, 남포동, 21010580, 49.5, 841
부산광역시, 중구, 영주1동, 21010590, 47.1, 4601
부산광역시, 중구, 영주2동, 21010600, 47.3, 6691
부산광역시, 서구, 동대신1동, 21020510, 44.9, 5356
부산광역시, 서구, 동대신2동, 21020520, 47.5, 7037
부산광역시, 서구, 동대신3동, 21020530, 46, 7728
부산광역시, 서구, 서대신1동, 21020540, 43.9, 13058
부산광역시, 서구, 서대신3동, 21020560, 44.8, 7973
부산광역시, 서구, 서대신4동, 21020570, 43.6, 7401
부산광역시, 서구, 부민동, 21020590, 45.2, 7422
부산광역시, 서구, 아미동, 21020610, 50.5, 6303
부산광역시, 서구, 초장동, 21020630, 49.2, 3994
부산광역시, 서구, 충무동, 21020640, 46.2, 9322
부산광역시, 서구, 남부민1동, 21020650, 49.3, 4609
부산광역시, 서구, 암남동, 21020680, 46.6, 12392
부산광역시, 서구, 남부민2동, 21020690, 48.2, 8488
부산광역시, 동구, 초량1동, 21030510, 46.8, 4605
부산광역시, 동구, 초량2동, 21030520, 48.3, 5113
부산광역시, 동구, 초량3동, 21030530, 43.8, 12819
부산광역시, 동구, 초량6동, 21030550, 48.2, 5658
